ExpenseID,Date,Month,Year,Month-Year,CategoryID,CategoryName,CategoryType,ItemName,UnitPrice,Quantity,TotalAmount,NationalCPIValue
253,2026-02-27,February,2026,Feb-2026,1,Groceries,Essential,Whole Milk,6.63,1,6.63,329.34
254,2023-10-04,October,2023,Oct-2023,5,Electronics,Discretionary,Gaming Console,264.38,1,264.38,306.78
255,2025-05-27,May,2025,May-2025,1,Groceries,Essential,Chicken Breast,5.86,3,17.58,322.07
256,2023-07-31,July,2023,Jul-2023,3,Rent,Essential,Monthly Rent Payment,1510.17,1,1510.17,305.17
257,2023-06-18,June,2023,Jun-2023,4,Dining Out,Discretionary,Pizza Night,34.49,3,103.47,304.11
258,2023-03-21,March,2023,Mar-2023,4,Dining Out,Discretionary,Pizza Night,28.4,5,142,301.92
259,2024-07-07,July,2024,Jul-2024,2,Utilities,Essential,Water Bill,115.91,1,115.91,313.73
260,2026-01-24,January,2026,Jan-2026,4,Dining Out,Discretionary,Coffee Shop,43.81,1,43.81,328.44
261,2025-12-12,December,2025,Dec-2025,4,Dining Out,Discretionary,Cocktail Bar,43.55,2,87.1,327.29
262,2025-07-31,July,2025,Jul-2025,5,Electronics,Discretionary,Headphones,245.42,1,245.42,323.76
263,2025-09-23,September,2025,Sep-2025,1,Groceries,Essential,Chicken Breast,6.46,4,25.84,325.18
264,2023-07-07,July,2023,Jul-2023,2,Utilities,Essential,Water Bill,111.57,1,111.57,304.57
265,2025-08-18,August,2025,Aug-2025,5,Electronics,Discretionary,Gaming Console,233.13,1,233.13,324.24
266,2025-08-18,August,2025,Aug-2025,4,Dining Out,Discretionary,Coffee Shop,43.15,3,129.45,324.24
267,2025-03-28,March,2025,Mar-2025,4,Dining Out,Discretionary,Pizza Night,36.08,2,72.16,320.51
268,2025-04-03,April,2025,Apr-2025,4,Dining Out,Discretionary,Sushi Lunch,42.42,5,212.1,320.66
269,2026-05-29,May,2026,May-2026,5,Electronics,Discretionary,Smartphone,232.08,1,232.08,331.77
270,2024-06-28,June,2024,Jun-2024,1,Groceries,Essential,Whole Milk,5.13,5,25.65,313.5
271,2026-03-28,March,2026,Mar-2026,5,Electronics,Discretionary,Smartphone,226.59,1,226.59,330.11
272,2025-12-02,December,2025,Dec-2025,3,Rent,Essential,Monthly Rent Payment,1884.9,1,1884.9,327.03
273,2023-06-15,June,2023,Jun-2023,4,Dining Out,Discretionary,Pizza Night,32.96,4,131.84,304.03
274,2025-04-06,April,2025,Apr-2025,2,Utilities,Essential,Electric Bill,128.05,1,128.05,320.74
275,2024-09-02,September,2024,Sep-2024,5,Electronics,Discretionary,Smartphone,235.94,1,235.94,315.18
276,2023-01-07,January,2023,Jan-2023,3,Rent,Essential,Monthly Rent Payment,1524.2,1,1524.2,300.15
277,2025-08-03,August,2025,Aug-2025,4,Dining Out,Discretionary,Coffee Shop,43.48,4,173.92,323.84
278,2025-09-11,September,2025,Sep-2025,2,Utilities,Essential,Water Bill,115.55,1,115.55,324.87
279,2023-07-09,July,2023,Jul-2023,4,Dining Out,Discretionary,Pizza Night,34.6,4,138.4,304.62
280,2024-06-04,June,2024,Jun-2024,4,Dining Out,Discretionary,Sushi Lunch,37.46,2,74.92,312.89
281,2023-01-05,January,2023,Jan-2023,5,Electronics,Discretionary,Smartphone,246.06,1,246.06,300.1
282,2023-12-23,December,2023,Dec-2023,5,Electronics,Discretionary,Smartphone,232.24,1,232.24,308.77
283,2026-05-07,May,2026,May-2026,4,Dining Out,Discretionary,Coffee Shop,39.6,3,118.8,331.18
284,2025-11-30,November,2025,Nov-2025,2,Utilities,Essential,Internet Fiber,112.21,1,112.21,326.98
285,2025-11-22,November,2025,Nov-2025,2,Utilities,Essential,Electric Bill,114.6,1,114.6,326.77
286,2023-11-28,November,2023,Nov-2023,5,Electronics,Discretionary,Gaming Console,252.35,1,252.35,308.14
287,2023-10-14,October,2023,Oct-2023,5,Electronics,Discretionary,Gaming Console,236.12,1,236.12,307.02
288,2025-12-05,December,2025,Dec-2025,5,Electronics,Discretionary,Headphones,236.15,1,236.15,327.11
289,2025-02-06,February,2025,Feb-2025,3,Rent,Essential,Monthly Rent Payment,1861.31,1,1861.31,319.21
290,2024-06-04,June,2024,Jun-2024,2,Utilities,Essential,Electric Bill,105.39,1,105.39,312.89
291,2025-02-23,February,2025,Feb-2025,3,Rent,Essential,Monthly Rent Payment,1661.93,1,1661.93,319.65
292,2026-04-18,April,2026,Apr-2026,5,Electronics,Discretionary,Gaming Console,229.3,1,229.3,330.68
293,2026-02-25,February,2026,Feb-2026,4,Dining Out,Discretionary,Cocktail Bar,41.03,2,82.06,329.29
294,2025-08-28,August,2025,Aug-2025,1,Groceries,Essential,Eggs 12pk,6.53,5,32.65,324.5
295,2023-06-23,June,2023,Jun-2023,4,Dining Out,Discretionary,Coffee Shop,32.94,4,131.76,304.23
296,2024-08-25,August,2024,Aug-2024,5,Electronics,Discretionary,Smartphone,222.81,1,222.81,314.98
297,2024-01-30,January,2024,Jan-2024,3,Rent,Essential,Monthly Rent Payment,1694.62,1,1694.62,309.72
298,2025-02-07,February,2025,Feb-2025,5,Electronics,Discretionary,Headphones,267.79,1,267.79,319.24
299,2023-07-30,July,2023,Jul-2023,1,Groceries,Essential,Whole Milk,5.44,4,21.76,305.14
300,2024-10-14,October,2024,Oct-2024,4,Dining Out,Discretionary,Sushi Lunch,39.08,3,117.24,316.25
301,2025-06-21,June,2025,Jun-2025,1,Groceries,Essential,Sourdough,5.67,5,28.35,322.72
302,2025-12-23,December,2025,Dec-2025,5,Electronics,Discretionary,Smartphone,251.84,1,251.84,327.59
303,2023-09-22,September,2023,Sep-2023,3,Rent,Essential,Monthly Rent Payment,1549.06,1,1549.06,306.48
304,2023-06-29,June,2023,Jun-2023,5,Electronics,Discretionary,Headphones,267.28,1,267.28,304.38
305,2026-01-29,January,2026,Jan-2026,1,Groceries,Essential,Avocados,6.3,2,12.6,328.57
306,2023-02-25,February,2023,Feb-2023,5,Electronics,Discretionary,Smartphone,243.93,1,243.93,301.34
307,2025-06-28,June,2025,Jun-2025,2,Utilities,Essential,Water Bill,126.73,1,126.73,322.9
308,2023-01-27,January,2023,Jan-2023,1,Groceries,Essential,Eggs 12pk,5.04,1,5.04,300.63
309,2023-04-30,April,2023,Apr-2023,3,Rent,Essential,Monthly Rent Payment,1558.07,1,1558.07,302.9
310,2024-04-19,April,2024,Apr-2024,4,Dining Out,Discretionary,Sushi Lunch,37.78,3,113.34,311.73
311,2024-05-17,May,2024,May-2024,2,Utilities,Essential,Internet Fiber,126.04,1,126.04,312.44
312,2023-10-27,October,2023,Oct-2023,3,Rent,Essential,Monthly Rent Payment,1727.56,1,1727.56,307.35
313,2026-03-18,March,2026,Mar-2026,1,Groceries,Essential,Sourdough,6.79,4,27.16,329.85
314,2023-08-03,August,2023,Aug-2023,2,Utilities,Essential,Internet Fiber,120.1,1,120.1,305.24
315,2023-08-23,August,2023,Aug-2023,4,Dining Out,Discretionary,Coffee Shop,34.65,5,173.25,305.74
316,2025-06-05,June,2025,Jun-2025,5,Electronics,Discretionary,Smartphone,235.54,1,235.54,322.3
317,2025-08-25,August,2025,Aug-2025,5,Electronics,Discretionary,Gaming Console,256.63,1,256.63,324.42
318,2024-02-14,February,2024,Feb-2024,3,Rent,Essential,Monthly Rent Payment,1552.26,1,1552.26,310.1
319,2025-11-11,November,2025,Nov-2025,3,Rent,Essential,Monthly Rent Payment,1775.96,1,1775.96,326.47
320,2023-03-12,March,2023,Mar-2023,3,Rent,Essential,Monthly Rent Payment,1702.31,1,1702.31,301.7
321,2025-07-13,July,2025,Jul-2025,2,Utilities,Essential,Internet Fiber,119.85,1,119.85,323.29
322,2024-03-01,March,2024,Mar-2024,2,Utilities,Essential,Water Bill,114.17,1,114.17,310.5
323,2023-04-12,April,2023,Apr-2023,5,Electronics,Discretionary,Headphones,235.8,1,235.8,302.46
324,2025-04-19,April,2025,Apr-2025,4,Dining Out,Discretionary,Pizza Night,40.91,3,122.73,321.08
325,2025-05-29,May,2025,May-2025,2,Utilities,Essential,Internet Fiber,109.48,1,109.48,322.12
326,2025-03-22,March,2025,Mar-2025,1,Groceries,Essential,Whole Milk,5.47,1,5.47,320.35
327,2023-01-29,January,2023,Jan-2023,4,Dining Out,Discretionary,Coffee Shop,31.47,4,125.88,300.68
328,2025-04-14,April,2025,Apr-2025,3,Rent,Essential,Monthly Rent Payment,1868.69,1,1868.69,320.95
329,2023-05-31,May,2023,May-2023,2,Utilities,Essential,Electric Bill,117.03,1,117.03,303.66
330,2023-09-03,September,2023,Sep-2023,1,Groceries,Essential,Whole Milk,5.23,3,15.69,306.01
331,2024-10-30,October,2024,Oct-2024,2,Utilities,Essential,Water Bill,108.74,1,108.74,316.66
332,2025-12-24,December,2025,Dec-2025,4,Dining Out,Discretionary,Cocktail Bar,43.16,2,86.32,327.61
333,2024-08-30,August,2024,Aug-2024,3,Rent,Essential,Monthly Rent Payment,1701.35,1,1701.35,315.1
334,2025-02-04,February,2025,Feb-2025,4,Dining Out,Discretionary,Coffee Shop,38.33,4,153.32,319.16
335,2025-11-14,November,2025,Nov-2025,3,Rent,Essential,Monthly Rent Payment,1802.74,1,1802.74,326.55
336,2025-07-28,July,2025,Jul-2025,5,Electronics,Discretionary,Gaming Console,252.87,1,252.87,323.69
337,2025-12-21,December,2025,Dec-2025,1,Groceries,Essential,Chicken Breast,6.55,1,6.55,327.53
338,2025-10-07,October,2025,Oct-2025,4,Dining Out,Discretionary,Pizza Night,37.53,4,150.12,325.55
339,2023-06-20,June,2023,Jun-2023,3,Rent,Essential,Monthly Rent Payment,1512.4,1,1512.4,304.16
340,2026-05-10,May,2026,May-2026,4,Dining Out,Discretionary,Pizza Night,46.1,3,138.3,331.27
341,2023-06-10,June,2023,Jun-2023,3,Rent,Essential,Monthly Rent Payment,1549.56,1,1549.56,303.91
342,2024-10-05,October,2024,Oct-2024,1,Groceries,Essential,Chicken Breast,5.32,4,21.28,316.02
343,2023-07-12,July,2023,Jul-2023,5,Electronics,Discretionary,Smartphone,249.63,1,249.63,304.7
344,2026-01-19,January,2026,Jan-2026,3,Rent,Essential,Monthly Rent Payment,1742.07,1,1742.07,328.3
345,2024-09-03,September,2024,Sep-2024,4,Dining Out,Discretionary,Cocktail Bar,37.31,2,74.62,315.21
346,2024-01-11,January,2024,Jan-2024,4,Dining Out,Discretionary,Cocktail Bar,30.41,3,91.23,309.24
347,2026-04-08,April,2026,Apr-2026,2,Utilities,Essential,Water Bill,134.11,1,134.11,330.41
348,2023-07-27,July,2023,Jul-2023,1,Groceries,Essential,Sourdough,5.54,5,27.7,305.07
349,2024-12-21,December,2024,Dec-2024,1,Groceries,Essential,Chicken Breast,6.01,3,18.03,318
350,2026-05-11,May,2026,May-2026,4,Dining Out,Discretionary,Pizza Night,40.28,3,120.84,331.29
351,2024-06-22,June,2024,Jun-2024,2,Utilities,Essential,Electric Bill,126.19,1,126.19,313.35
352,2023-08-07,August,2023,Aug-2023,4,Dining Out,Discretionary,Cocktail Bar,33.57,1,33.57,305.34
353,2023-04-13,April,2023,Apr-2023,3,Rent,Essential,Monthly Rent Payment,1631.21,1,1631.21,302.49
354,2024-03-16,March,2024,Mar-2024,4,Dining Out,Discretionary,Coffee Shop,31.54,4,126.16,310.87
355,2024-08-14,August,2024,Aug-2024,2,Utilities,Essential,Water Bill,126.47,1,126.47,314.7
356,2025-10-27,October,2025,Oct-2025,2,Utilities,Essential,Electric Bill,112.89,1,112.89,326.08
357,2026-03-14,March,2026,Mar-2026,4,Dining Out,Discretionary,Sushi Lunch,39.56,5,197.8,329.74
358,2024-04-22,April,2024,Apr-2024,4,Dining Out,Discretionary,Coffee Shop,32.96,4,131.84,311.81
359,2023-02-27,February,2023,Feb-2023,4,Dining Out,Discretionary,Cocktail Bar,31.65,4,126.6,301.39
360,2023-07-01,July,2023,Jul-2023,5,Electronics,Discretionary,Smartphone,227.6,1,227.6,304.43
361,2024-06-13,June,2024,Jun-2024,4,Dining Out,Discretionary,Coffee Shop,33.67,2,67.34,313.12
362,2025-02-16,February,2025,Feb-2025,1,Groceries,Essential,Chicken Breast,5.88,2,11.76,319.47
363,2026-04-27,April,2026,Apr-2026,2,Utilities,Essential,Electric Bill,130.47,1,130.47,330.92
364,2024-10-18,October,2024,Oct-2024,1,Groceries,Essential,Avocados,5.24,4,20.96,316.36
365,2026-03-15,March,2026,Mar-2026,1,Groceries,Essential,Avocados,6.76,3,20.28,329.77
366,2026-04-29,April,2026,Apr-2026,2,Utilities,Essential,Water Bill,136.76,1,136.76,330.97
367,2024-09-03,September,2024,Sep-2024,5,Electronics,Discretionary,Gaming Console,247.29,1,247.29,315.21
368,2023-12-27,December,2023,Dec-2023,3,Rent,Essential,Monthly Rent Payment,1725.37,1,1725.37,308.87
369,2023-07-08,July,2023,Jul-2023,2,Utilities,Essential,Internet Fiber,123,1,123,304.6
370,2023-10-25,October,2023,Oct-2023,5,Electronics,Discretionary,Headphones,259.09,1,259.09,307.3
371,2023-01-22,January,2023,Jan-2023,1,Groceries,Essential,Whole Milk,4.53,5,22.65,300.51
372,2026-01-17,January,2026,Jan-2026,1,Groceries,Essential,Sourdough,6.03,1,6.03,328.25
373,2026-02-10,February,2026,Feb-2026,3,Rent,Essential,Monthly Rent Payment,1738.39,1,1738.39,328.89
374,2025-06-09,June,2025,Jun-2025,2,Utilities,Essential,Water Bill,117.63,1,117.63,322.4
375,2024-04-06,April,2024,Apr-2024,2,Utilities,Essential,Water Bill,124.41,1,124.41,311.4
376,2026-03-20,March,2026,Mar-2026,1,Groceries,Essential,Eggs 12pk,6.38,1,6.38,329.9
377,2024-06-23,June,2024,Jun-2024,2,Utilities,Essential,Internet Fiber,106.04,1,106.04,313.38
378,2023-05-12,May,2023,May-2023,2,Utilities,Essential,Internet Fiber,112.46,1,112.46,303.2
379,2023-06-08,June,2023,Jun-2023,5,Electronics,Discretionary,Gaming Console,257.15,1,257.15,303.86
380,2025-09-07,September,2025,Sep-2025,5,Electronics,Discretionary,Gaming Console,265.72,1,265.72,324.76
381,2025-08-08,August,2025,Aug-2025,5,Electronics,Discretionary,Smartphone,224.57,1,224.57,323.97
382,2023-07-25,July,2023,Jul-2023,3,Rent,Essential,Monthly Rent Payment,1779.62,1,1779.62,305.02
383,2025-03-08,March,2025,Mar-2025,4,Dining Out,Discretionary,Cocktail Bar,37.03,5,185.15,319.99
384,2024-03-18,March,2024,Mar-2024,3,Rent,Essential,Monthly Rent Payment,1740.24,1,1740.24,310.93
385,2024-04-05,April,2024,Apr-2024,1,Groceries,Essential,Whole Milk,5.72,1,5.72,311.38
386,2024-06-18,June,2024,Jun-2024,2,Utilities,Essential,Electric Bill,121.27,1,121.27,313.25
387,2023-11-01,November,2023,Nov-2023,4,Dining Out,Discretionary,Sushi Lunch,32.55,3,97.65,307.47
388,2024-07-08,July,2024,Jul-2024,4,Dining Out,Discretionary,Pizza Night,37.74,4,150.96,313.76
389,2025-04-29,April,2025,Apr-2025,4,Dining Out,Discretionary,Coffee Shop,36.81,1,36.81,321.34
390,2023-10-19,October,2023,Oct-2023,2,Utilities,Essential,Internet Fiber,122.4,1,122.4,307.15
391,2023-03-21,March,2023,Mar-2023,1,Groceries,Essential,Chicken Breast,4.88,2,9.76,301.92
392,2025-10-02,October,2025,Oct-2025,2,Utilities,Essential,Internet Fiber,113.37,1,113.37,325.42
393,2024-07-01,July,2024,Jul-2024,2,Utilities,Essential,Water Bill,107.91,1,107.91,313.58
394,2024-04-01,April,2024,Apr-2024,2,Utilities,Essential,Water Bill,122.61,1,122.61,311.28
395,2023-06-29,June,2023,Jun-2023,5,Electronics,Discretionary,Gaming Console,227.18,1,227.18,304.38
396,2024-01-22,January,2024,Jan-2024,4,Dining Out,Discretionary,Cocktail Bar,30.7,2,61.4,309.52
397,2023-11-16,November,2023,Nov-2023,4,Dining Out,Discretionary,Coffee Shop,33.97,4,135.88,307.85
398,2023-05-02,May,2023,May-2023,3,Rent,Essential,Monthly Rent Payment,1575.91,1,1575.91,302.95
399,2026-05-21,May,2026,May-2026,5,Electronics,Discretionary,Headphones,254.91,1,254.91,331.56
400,2024-05-06,May,2024,May-2024,5,Electronics,Discretionary,Headphones,248.99,1,248.99,312.16
401,2026-01-09,January,2026,Jan-2026,5,Electronics,Discretionary,Smartphone,265.61,1,265.61,328.04
402,2026-03-27,March,2026,Mar-2026,2,Utilities,Essential,Water Bill,121.63,1,121.63,330.09
403,2023-04-18,April,2023,Apr-2023,2,Utilities,Essential,Electric Bill,104.53,1,104.53,302.61
404,2026-02-06,February,2026,Feb-2026,5,Electronics,Discretionary,Headphones,240.85,1,240.85,328.78
405,2024-07-30,July,2024,Jul-2024,4,Dining Out,Discretionary,Coffee Shop,32.29,5,161.45,314.32
406,2024-02-24,February,2024,Feb-2024,5,Electronics,Discretionary,Headphones,234.86,1,234.86,310.35
407,2025-04-15,April,2025,Apr-2025,3,Rent,Essential,Monthly Rent Payment,1745.3,1,1745.3,320.97
408,2024-02-05,February,2024,Feb-2024,4,Dining Out,Discretionary,Sushi Lunch,30.65,2,61.3,309.87
409,2025-10-23,October,2025,Oct-2025,1,Groceries,Essential,Eggs 12pk,5.83,5,29.15,325.97
410,2023-10-04,October,2023,Oct-2023,3,Rent,Essential,Monthly Rent Payment,1551.63,1,1551.63,306.78
411,2025-06-02,June,2025,Jun-2025,5,Electronics,Discretionary,Gaming Console,256.58,1,256.58,322.22
412,2024-03-31,March,2024,Mar-2024,5,Electronics,Discretionary,Smartphone,233.75,1,233.75,311.25
413,2025-11-30,November,2025,Nov-2025,4,Dining Out,Discretionary,Sushi Lunch,43.01,4,172.04,326.98
414,2025-06-29,June,2025,Jun-2025,5,Electronics,Discretionary,Gaming Console,224.52,1,224.52,322.93
415,2025-10-24,October,2025,Oct-2025,4,Dining Out,Discretionary,Coffee Shop,39.69,4,158.76,326
416,2026-03-28,March,2026,Mar-2026,4,Dining Out,Discretionary,Cocktail Bar,47.06,5,235.3,330.11
417,2025-02-13,February,2025,Feb-2025,4,Dining Out,Discretionary,Sushi Lunch,41.56,3,124.68,319.39
418,2023-05-24,May,2023,May-2023,5,Electronics,Discretionary,Smartphone,262.64,1,262.64,303.49
419,2023-01-07,January,2023,Jan-2023,3,Rent,Essential,Monthly Rent Payment,1456.02,1,1456.02,300.15
420,2025-12-23,December,2025,Dec-2025,3,Rent,Essential,Monthly Rent Payment,1854.69,1,1854.69,327.59
421,2023-12-29,December,2023,Dec-2023,2,Utilities,Essential,Water Bill,103.26,1,103.26,308.92
422,2023-04-15,April,2023,Apr-2023,4,Dining Out,Discretionary,Sushi Lunch,29.57,3,88.71,302.54
423,2025-03-10,March,2025,Mar-2025,3,Rent,Essential,Monthly Rent Payment,1887.51,1,1887.51,320.04
424,2024-11-19,November,2024,Nov-2024,2,Utilities,Essential,Internet Fiber,127.04,1,127.04,317.18
425,2024-04-17,April,2024,Apr-2024,5,Electronics,Discretionary,Smartphone,252.24,1,252.24,311.68
426,2026-02-08,February,2026,Feb-2026,1,Groceries,Essential,Whole Milk,6.21,2,12.42,328.83
427,2024-06-06,June,2024,Jun-2024,5,Electronics,Discretionary,Smartphone,255.46,1,255.46,312.94
428,2024-05-25,May,2024,May-2024,1,Groceries,Essential,Sourdough,5.16,3,15.48,312.64
429,2025-07-16,July,2025,Jul-2025,2,Utilities,Essential,Internet Fiber,117.29,1,117.29,323.37
430,2023-09-15,September,2023,Sep-2023,3,Rent,Essential,Monthly Rent Payment,1532.45,1,1532.45,306.3
431,2026-02-12,February,2026,Feb-2026,1,Groceries,Essential,Eggs 12pk,6.49,1,6.49,328.94
432,2023-12-17,December,2023,Dec-2023,1,Groceries,Essential,Eggs 12pk,4.98,1,4.98,308.62
433,2024-01-19,January,2024,Jan-2024,1,Groceries,Essential,Chicken Breast,5.29,3,15.87,309.44
434,2023-08-20,August,2023,Aug-2023,3,Rent,Essential,Monthly Rent Payment,1736.87,1,1736.87,305.66
435,2023-10-02,October,2023,Oct-2023,3,Rent,Essential,Monthly Rent Payment,1709.81,1,1709.81,306.73
436,2025-01-07,January,2025,Jan-2025,5,Electronics,Discretionary,Headphones,248.68,1,248.68,318.44
437,2023-04-18,April,2023,Apr-2023,3,Rent,Essential,Monthly Rent Payment,1628,1,1628,302.61
438,2025-06-25,June,2025,Jun-2025,3,Rent,Essential,Monthly Rent Payment,1676.89,1,1676.89,322.82
439,2024-04-02,April,2024,Apr-2024,4,Dining Out,Discretionary,Coffee Shop,35.29,4,141.16,311.3
440,2023-11-28,November,2023,Nov-2023,2,Utilities,Essential,Internet Fiber,121.2,1,121.2,308.14
441,2025-04-01,April,2025,Apr-2025,5,Electronics,Discretionary,Gaming Console,257.98,1,257.98,320.61
442,2024-10-15,October,2024,Oct-2024,5,Electronics,Discretionary,Headphones,242.4,1,242.4,316.28
443,2023-12-02,December,2023,Dec-2023,2,Utilities,Essential,Electric Bill,124.69,1,124.69,308.24
444,2023-06-26,June,2023,Jun-2023,1,Groceries,Essential,Eggs 12pk,4.94,3,14.82,304.3
445,2023-10-10,October,2023,Oct-2023,1,Groceries,Essential,Whole Milk,4.8,5,24,306.93
446,2024-04-02,April,2024,Apr-2024,1,Groceries,Essential,Whole Milk,5.62,4,22.48,311.3
447,2025-06-11,June,2025,Jun-2025,4,Dining Out,Discretionary,Pizza Night,40.03,1,40.03,322.46
448,2023-09-03,September,2023,Sep-2023,1,Groceries,Essential,Sourdough,5.04,4,20.16,306.01
449,2023-04-06,April,2023,Apr-2023,1,Groceries,Essential,Whole Milk,4.77,2,9.54,302.32
450,2024-12-07,December,2024,Dec-2024,1,Groceries,Essential,Sourdough,5.77,3,17.31,317.64
451,2024-02-01,February,2024,Feb-2024,4,Dining Out,Discretionary,Pizza Night,31.93,5,159.65,309.77
452,2023-11-11,November,2023,Nov-2023,1,Groceries,Essential,Avocados,5.63,1,5.63,307.72
453,2023-12-21,December,2023,Dec-2023,4,Dining Out,Discretionary,Sushi Lunch,34.01,4,136.04,308.72
454,2025-11-17,November,2025,Nov-2025,5,Electronics,Discretionary,Headphones,252.08,1,252.08,326.63
455,2026-01-06,January,2026,Jan-2026,5,Electronics,Discretionary,Smartphone,242.91,1,242.91,327.96
456,2025-11-13,November,2025,Nov-2025,5,Electronics,Discretionary,Headphones,226.41,1,226.41,326.53
457,2025-04-26,April,2025,Apr-2025,5,Electronics,Discretionary,Gaming Console,267.78,1,267.78,321.26
458,2025-02-02,February,2025,Feb-2025,4,Dining Out,Discretionary,Coffee Shop,41.77,5,208.85,319.11
459,2024-04-29,April,2024,Apr-2024,1,Groceries,Essential,Eggs 12pk,5.54,4,22.16,311.98
460,2025-12-26,December,2025,Dec-2025,4,Dining Out,Discretionary,Sushi Lunch,41.12,1,41.12,327.67
461,2026-04-07,April,2026,Apr-2026,2,Utilities,Essential,Electric Bill,126.68,1,126.68,330.38
462,2023-10-28,October,2023,Oct-2023,3,Rent,Essential,Monthly Rent Payment,1755.78,1,1755.78,307.37
463,2023-10-14,October,2023,Oct-2023,1,Groceries,Essential,Sourdough,5.12,2,10.24,307.02
464,2024-05-12,May,2024,May-2024,2,Utilities,Essential,Internet Fiber,126.86,1,126.86,312.31
465,2025-10-19,October,2025,Oct-2025,2,Utilities,Essential,Water Bill,126.75,1,126.75,325.87
466,2024-01-25,January,2024,Jan-2024,3,Rent,Essential,Monthly Rent Payment,1557.41,1,1557.41,309.59
467,2026-01-14,January,2026,Jan-2026,4,Dining Out,Discretionary,Coffee Shop,42.62,1,42.62,328.17
468,2023-12-07,December,2023,Dec-2023,4,Dining Out,Discretionary,Coffee Shop,32.95,1,32.95,308.37
469,2024-06-23,June,2024,Jun-2024,4,Dining Out,Discretionary,Coffee Shop,35.41,3,106.23,313.38
470,2023-12-13,December,2023,Dec-2023,1,Groceries,Essential,Sourdough,5.87,5,29.35,308.52
471,2025-10-24,October,2025,Oct-2025,2,Utilities,Essential,Internet Fiber,131.24,1,131.24,326
472,2023-08-06,August,2023,Aug-2023,2,Utilities,Essential,Internet Fiber,121.29,1,121.29,305.31
473,2026-03-15,March,2026,Mar-2026,2,Utilities,Essential,Internet Fiber,119.2,1,119.2,329.77
